Date,Open,High,Low,Close,Currency
2018-10-11,3.757,3.7863,3.7166,3.781,BRL
2018-10-12,3.7835,3.7835,3.7826,3.7825,BRL
2018-10-15,3.7569,3.7649,3.7128,3.7355,BRL
2018-10-16,3.735,3.736,3.6913,3.7244,BRL
2018-10-17,3.7252,3.7462,3.6644,3.6873,BRL
2018-10-18,3.6875,3.7318,3.6729,3.7214,BRL
2018-10-19,3.722,3.7268,3.6872,3.714,BRL
2018-10-22,3.6946,3.7209,3.6693,3.6846,BRL
2018-10-23,3.6875,3.7233,3.6854,3.6932,BRL
2018-10-24,3.6948,3.7469,3.682,3.7335,BRL
2018-10-25,3.7351,3.7351,3.6812,3.7046,BRL
2018-10-26,3.7062,3.7305,3.6397,3.6426,BRL
2018-10-29,3.643,3.7224,3.5817,3.7179,BRL
2018-10-30,3.7175,3.7362,3.6774,3.6972,BRL
2018-10-31,3.6976,3.7451,3.686,3.7218,BRL
2018-11-01,3.7222,3.723,3.6792,3.7,BRL
2018-11-02,3.7044,3.7044,3.6965,3.6965,BRL
2018-11-05,3.6967,3.7331,3.6913,3.726,BRL
2018-11-06,3.727,3.7707,3.7237,3.7614,BRL
2018-11-07,3.7618,3.788,3.7223,3.7317,BRL
2018-11-08,3.7297,3.7647,3.7162,3.7604,BRL
2018-11-09,3.761,3.7755,3.7257,3.7334,BRL
2018-11-12,3.7498,3.7701,3.7364,3.7674,BRL
2018-11-13,3.7573,3.8318,3.7535,3.8031,BRL
2018-11-14,3.8032,3.8198,3.7666,3.784,BRL
2018-11-15,3.7843,3.7843,3.7843,3.784,BRL
2018-11-16,3.7732,3.7832,3.7301,3.7434,BRL
2018-11-19,3.7473,3.7734,3.742,3.756,BRL
2018-11-20,3.7559,3.7579,3.7559,3.7567,BRL
2018-11-21,3.756,3.804,3.756,3.7975,BRL
2018-11-22,3.7897,3.8264,3.7896,3.8033,BRL
2018-11-23,3.8045,3.8309,3.7952,3.828,BRL
2018-11-26,3.8187,3.9448,3.8171,3.9398,BRL
2018-11-27,3.9232,3.9249,3.8623,3.875,BRL
2018-11-28,3.8801,3.8883,3.8317,3.8508,BRL
2018-11-29,3.8506,3.8742,3.8325,3.8515,BRL
2018-11-30,3.849,3.8888,3.8379,3.8662,BRL
2018-12-03,3.8669,3.8669,3.8149,3.8408,BRL
2018-12-04,3.8293,3.868,3.8179,3.8524,BRL
2018-12-05,3.8527,3.8838,3.8346,3.8682,BRL
2018-12-06,3.8897,3.9436,3.8727,3.8779,BRL
2018-12-07,3.8817,3.9246,3.8576,3.9074,BRL
2018-12-10,3.9075,3.946,3.8914,3.9178,BRL
2018-12-11,3.9202,3.9232,3.8884,3.9039,BRL
2018-12-12,3.8948,3.9004,3.8364,3.8554,BRL
2018-12-13,3.8551,3.8977,3.8512,3.891,BRL
2018-12-14,3.9122,3.9219,3.8879,3.917,BRL
2018-12-17,3.9175,3.9294,3.8774,3.8994,BRL
2018-12-18,3.8979,3.9179,3.8841,3.9123,BRL
2018-12-19,3.902,3.914,3.8639,3.8976,BRL
2018-12-20,3.897,3.897,3.8331,3.8419,BRL
2018-12-21,3.8408,3.9078,3.8395,3.9039,BRL
2018-12-24,3.904,3.904,3.904,3.9035,BRL
2018-12-25,3.9035,3.9035,3.9035,3.9035,BRL
2018-12-26,3.904,3.9416,3.8923,3.9219,BRL
2018-12-27,3.92,3.9461,3.8688,3.8732,BRL
2018-12-28,3.8775,3.8956,3.8298,3.8804,BRL
2018-12-31,3.8804,3.8804,3.8804,3.8804,BRL
2019-01-01,3.8804,3.8804,3.8804,3.8804,BRL
2019-01-02,3.8793,3.8976,3.7833,3.7897,BRL
2019-01-03,3.7965,3.8081,3.738,3.7564,BRL
2019-01-04,3.7593,3.7857,3.7093,3.7154,BRL
2019-01-07,3.7144,3.7387,3.69,3.7351,BRL
2019-01-08,3.7373,3.7423,3.7039,3.7132,BRL
2019-01-09,3.7138,3.7159,3.675,3.6806,BRL
2019-01-10,3.6807,3.7254,3.6751,3.7104,BRL
2019-01-11,3.6948,3.7303,3.6912,3.7108,BRL
2019-01-14,3.7113,3.7352,3.684,3.6978,BRL
2019-01-15,3.7032,3.7328,3.6944,3.7167,BRL
2019-01-16,3.7156,3.7384,3.7087,3.7361,BRL
2019-01-17,3.7339,3.7746,3.7267,3.7502,BRL
2019-01-18,3.7475,3.7738,3.7278,3.7502,BRL
2019-01-21,3.7604,3.7804,3.7534,3.7535,BRL
2019-01-22,3.755,3.8171,3.7454,3.8142,BRL
2019-01-23,3.7938,3.8124,3.7554,3.7648,BRL
2019-01-24,3.7746,3.7946,3.7375,3.7718,BRL
2019-01-25,3.7705,3.771,3.7703,3.7695,BRL
2019-01-28,3.7785,3.7879,3.7505,3.7614,BRL
2019-01-29,3.7617,3.7655,3.7155,3.7201,BRL
2019-01-30,3.7205,3.7327,3.6744,3.6849,BRL
2019-01-31,3.6865,3.6865,3.6364,3.6439,BRL
2019-02-01,3.6455,3.6828,3.6385,3.6596,BRL
2019-02-04,3.6597,3.6884,3.6595,3.6686,BRL
2019-02-05,3.6643,3.6851,3.6612,3.6695,BRL
2019-02-06,3.6699,3.7166,3.6673,3.6982,BRL
2019-02-07,3.6999,3.7379,3.6994,3.7166,BRL
2019-02-08,3.7196,3.7483,3.7028,3.729,BRL
2019-02-11,3.7322,3.7751,3.7279,3.7576,BRL
2019-02-12,3.7442,3.7476,3.7026,3.7097,BRL
2019-02-13,3.7106,3.7627,3.7106,3.7543,BRL
2019-02-14,3.7524,3.7956,3.7144,3.7232,BRL
2019-02-15,3.7205,3.7268,3.6991,3.7007,BRL
2019-02-18,3.702,3.7429,3.702,3.7351,BRL
2019-02-19,3.7332,3.7452,3.7034,3.7227,BRL
2019-02-20,3.724,3.7374,3.6905,3.7273,BRL
2019-02-21,3.7254,3.7724,3.7155,3.7693,BRL
2019-02-22,3.7682,3.7682,3.7264,3.7482,BRL
2019-02-25,3.7477,3.7523,3.7194,3.7519,BRL
2019-02-26,3.7517,3.7669,3.7383,3.7487,BRL
2019-02-27,3.7446,3.7484,3.7221,3.7285,BRL
2019-02-28,3.7265,3.7597,3.7173,3.7511,BRL
2019-03-01,3.751,3.7965,3.746,3.7749,BRL
2019-03-04,3.7748,3.7755,3.7748,3.775,BRL
2019-03-05,3.7755,3.7755,3.7755,3.775,BRL
2019-03-06,3.777,3.8454,3.7748,3.8397,BRL
2019-03-07,3.8403,3.9033,3.8163,3.8701,BRL
2019-03-08,3.8707,3.9037,3.8497,3.8666,BRL
2019-03-11,3.8667,3.8675,3.8338,3.8392,BRL
2019-03-12,3.8406,3.845,3.8017,3.8111,BRL
2019-03-13,3.8112,3.8355,3.7996,3.8142,BRL
2019-03-14,3.8147,3.855,3.8133,3.843,BRL
2019-03-15,3.8444,3.8719,3.8075,3.8131,BRL
2019-03-18,3.8173,3.828,3.7836,3.7913,BRL
2019-03-19,3.7917,3.8003,3.7647,3.7885,BRL
2019-03-20,3.7917,3.7993,3.7381,3.7756,BRL
2019-03-21,3.7755,3.8382,3.7635,3.7921,BRL
2019-03-22,3.7926,3.9168,3.7926,3.9066,BRL
2019-03-25,3.9041,3.9369,3.8435,3.8535,BRL
2019-03-26,3.8528,3.8797,3.8336,3.8769,BRL
2019-03-27,3.8747,4.0021,3.8725,3.9933,BRL
2019-03-28,3.9924,4.016,3.8982,3.9005,BRL
2019-03-29,3.901,3.9342,3.8678,3.9238,BRL
2019-04-01,3.8897,3.893,3.8488,3.8508,BRL
2019-04-02,3.8514,3.8793,3.8479,3.8525,BRL
2019-04-03,3.8537,3.8824,3.8329,3.8694,BRL
2019-04-04,3.871,3.8882,3.8475,3.8587,BRL
2019-04-05,3.8589,3.8768,3.842,3.873,BRL
2019-04-08,3.8728,3.8772,3.8417,3.849,BRL
2019-04-09,3.8495,3.8646,3.8459,3.8502,BRL
2019-04-10,3.851,3.8549,3.8147,3.8247,BRL
2019-04-11,3.8253,3.8633,3.8253,3.857,BRL
2019-04-12,3.8585,3.9081,3.857,3.8812,BRL
2019-04-15,3.8819,3.891,3.8591,3.872,BRL
2019-04-16,3.8724,3.9083,3.8681,3.9031,BRL
2019-04-17,3.9051,3.9476,3.8856,3.9373,BRL
2019-04-18,3.94,3.9518,3.9039,3.9261,BRL
2019-04-19,3.9273,3.9275,3.9273,3.926,BRL
2019-04-22,3.927,3.9394,3.913,3.9358,BRL
2019-04-23,3.936,3.9642,3.9121,3.9197,BRL
2019-04-24,3.9214,3.9944,3.9187,3.9922,BRL
2019-04-25,3.991,4.0065,3.9462,3.953,BRL
2019-04-26,3.9502,3.9759,3.9197,3.9288,BRL
2019-04-29,3.93,3.9461,3.9207,3.9442,BRL
2019-04-30,3.9456,3.9573,3.9129,3.9207,BRL
2019-05-01,3.9196,3.922,3.9176,3.9195,BRL
2019-05-02,3.92,3.9721,3.9175,3.9654,BRL
2019-05-03,3.9668,3.9683,3.9307,3.9378,BRL
2019-05-06,3.9384,3.9747,3.9378,3.9683,BRL
2019-05-07,3.9705,4.0003,3.964,3.97,BRL
2019-05-08,3.9705,3.9783,3.9252,3.9279,BRL
2019-05-09,3.9276,3.9815,3.9276,3.9456,BRL
2019-05-10,3.9467,3.9738,3.9363,3.9566,BRL
2019-05-13,3.9771,4.005,3.9727,3.9925,BRL
2019-05-14,3.9935,3.9953,3.9661,3.9745,BRL
2019-05-15,3.9764,4.0219,3.9736,4.0012,BRL
2019-05-16,4.0014,4.0547,3.9938,4.0467,BRL
2019-05-17,4.048,4.1134,4.0474,4.0997,BRL
2019-05-20,4.1014,4.1221,4.0777,4.0963,BRL
2019-05-21,4.0968,4.1138,4.0331,4.0387,BRL
2019-05-22,4.0394,4.0531,4.0068,4.04,BRL
2019-05-23,4.0402,4.0716,4.0253,4.0394,BRL
2019-05-24,4.0416,4.048,4.0086,4.0213,BRL
2019-05-27,4.0131,4.0432,4.004,4.041,BRL
2019-05-28,4.043,4.0541,4.0101,4.0243,BRL
2019-05-29,4.0248,4.0409,3.9679,3.9742,BRL
2019-05-30,3.9744,3.9937,3.9544,3.9816,BRL
2019-05-31,3.98,3.9986,3.9086,3.9218,BRL
2019-06-03,3.9233,3.9345,3.8822,3.8851,BRL
2019-06-04,3.8864,3.8899,3.8482,3.8542,BRL
2019-06-05,3.8576,3.9039,3.8365,3.8808,BRL
2019-06-06,3.8812,3.8882,3.8567,3.8795,BRL
2019-06-07,3.8794,3.8858,3.8496,3.8774,BRL
2019-06-10,3.876,3.8996,3.8668,3.8874,BRL
2019-06-11,3.887,3.887,3.8423,3.8569,BRL
2019-06-12,3.8574,3.8723,3.8296,3.8669,BRL
2019-06-13,3.8672,3.8675,3.8345,3.8485,BRL
2019-06-14,3.8491,3.9139,3.848,3.8956,BRL
2019-06-17,3.8976,3.9249,3.8797,3.8881,BRL
2019-06-18,3.8894,3.8894,3.8487,3.8595,BRL
2019-06-19,3.8606,3.8844,3.8383,3.8388,BRL
2019-06-20,3.8386,3.8395,3.8386,3.8386,BRL
2019-06-21,3.8318,3.8463,3.8127,3.819,BRL
2019-06-24,3.822,3.8381,3.8067,3.8248,BRL
2019-06-25,3.8272,3.8597,3.8182,3.8478,BRL
2019-06-26,3.8469,3.8586,3.8305,3.8433,BRL
2019-06-27,3.8462,3.8733,3.8172,3.8194,BRL
2019-06-28,3.8193,3.852,3.8136,3.8518,BRL
2019-07-01,3.8374,3.8492,3.8089,3.8401,BRL
2019-07-02,3.8408,3.8812,3.818,3.8447,BRL
2019-07-03,3.8457,3.8752,3.815,3.8258,BRL
2019-07-04,3.8266,3.8301,3.7834,3.8008,BRL
2019-07-05,3.8022,3.8387,3.7978,3.8215,BRL
2019-07-08,3.816,3.8176,3.7988,3.8063,BRL
2019-07-09,3.8074,3.8074,3.8005,3.8,BRL
2019-07-10,3.7888,3.7943,3.7504,3.7543,BRL
2019-07-11,3.7539,3.7672,3.7345,3.754,BRL
2019-07-12,3.7563,3.7636,3.7296,3.7358,BRL
2019-07-15,3.7365,3.7583,3.7278,3.7555,BRL
2019-07-16,3.7552,3.7717,3.7518,3.768,BRL
2019-07-17,3.7685,3.7687,3.754,3.7632,BRL
2019-07-18,3.7642,3.7642,3.7178,3.7187,BRL
2019-07-19,3.7189,3.7544,3.7188,3.7481,BRL
2019-07-22,3.7463,3.7483,3.7292,3.7403,BRL
2019-07-23,3.7407,3.7801,3.7405,3.7735,BRL
2019-07-24,3.7742,3.7791,3.7519,3.7726,BRL
2019-07-25,3.774,3.8069,3.755,3.7783,BRL
2019-07-26,3.7791,3.7945,3.7591,3.7753,BRL
2019-07-29,3.7748,3.8012,3.7748,3.7813,BRL
2019-07-30,3.7818,3.7998,3.7752,3.7896,BRL
2019-07-31,3.7896,3.8238,3.7479,3.8125,BRL
2019-08-01,3.8154,3.8612,3.8107,3.8388,BRL
2019-08-02,3.8403,3.8935,3.8388,3.8883,BRL
2019-08-05,3.8864,3.9789,3.8864,3.9778,BRL
2019-08-06,3.976,3.9864,3.9358,3.9603,BRL
2019-08-07,3.9615,3.9929,3.945,3.9682,BRL
2019-08-08,3.9691,3.9697,3.9179,3.9188,BRL
2019-08-09,3.9196,3.9502,3.9191,3.9406,BRL
2019-08-12,3.9402,4.0132,3.939,3.9853,BRL
2019-08-13,3.9849,4.0128,3.9448,3.9646,BRL
2019-08-14,3.9638,4.0541,3.963,4.0522,BRL
2019-08-15,4.0516,4.0522,3.9791,3.9908,BRL
2019-08-16,3.9917,4.0083,3.9754,4.0054,BRL
2019-08-19,4.003,4.076,3.9904,4.074,BRL
2019-08-20,4.0744,4.0749,4.0261,4.0529,BRL
2019-08-21,4.054,4.0549,4.0134,4.026,BRL
2019-08-22,4.0263,4.0818,4.0169,4.0704,BRL
2019-08-23,4.0703,4.1324,4.05,4.1196,BRL
2019-08-26,4.12,4.1693,4.103,4.1569,BRL
2019-08-27,4.1573,4.1949,4.1206,4.13,BRL
2019-08-28,4.1264,4.169,4.1263,4.1677,BRL
2019-08-29,4.1691,4.1779,4.1423,4.1685,BRL
2019-08-30,4.1693,4.1713,4.1202,4.1445,BRL
2019-09-02,4.144,4.1894,4.141,4.1857,BRL
2019-09-03,4.1858,4.1864,4.1505,4.1678,BRL
2019-09-04,4.1675,4.1678,4.0889,4.0948,BRL
2019-09-05,4.0949,4.1152,4.0695,4.1081,BRL
2019-09-06,4.1085,4.1085,4.0534,4.0607,BRL
2019-09-09,4.063,4.1044,4.0478,4.0943,BRL
2019-09-10,4.0955,4.1297,4.0789,4.0798,BRL
2019-09-11,4.0808,4.0926,4.0511,4.0671,BRL
2019-09-12,4.0679,4.071,4.0266,4.0602,BRL
2019-09-13,4.0621,4.0957,4.0424,4.084,BRL
2019-09-16,4.0858,4.1067,4.0749,4.0801,BRL
2019-09-17,4.095,4.1174,4.0718,4.0773,BRL
2019-09-18,4.0776,4.1145,4.0728,4.1106,BRL
2019-09-19,4.1108,4.169,4.1073,4.1672,BRL
2019-09-20,4.1673,4.1839,4.1458,4.1472,BRL
2019-09-23,4.15,4.1847,4.1444,4.1629,BRL
2019-09-24,4.1643,4.1844,4.1536,4.1647,BRL
2019-09-25,4.1638,4.1949,4.1446,4.1477,BRL
2019-09-26,4.1484,4.1734,4.1214,4.1707,BRL
2019-09-27,4.1706,4.1712,4.1446,4.1599,BRL
2019-09-30,4.1625,4.1723,4.1415,4.1551,BRL
2019-10-01,4.1564,4.1858,4.1522,4.1578,BRL
2019-10-02,4.1575,4.1823,4.1272,4.1287,BRL
2019-10-03,4.129,4.1304,4.0742,4.0832,BRL
2019-10-04,4.0843,4.0863,4.0498,4.0551,BRL
2019-10-07,4.0561,4.1102,4.056,4.1068,BRL
2019-10-08,4.1071,4.1133,4.0734,4.0942,BRL
2019-10-09,4.0953,4.1113,4.0698,4.1089,BRL
2019-10-10,4.1096,4.1379,4.0894,4.1089,BRL
2019-10-11,4.1081,4.1266,4.0805,4.1094,BRL
2019-10-14,4.1064,4.1381,4.1064,4.1255,BRL
2019-10-15,4.1262,4.1817,4.1213,4.1805,BRL
2019-10-16,4.1803,4.1873,4.1469,4.1505,BRL
2019-10-17,4.151,4.1816,4.1264,4.163,BRL
2019-10-18,4.1637,4.1657,4.1098,4.1105,BRL
2019-10-21,4.1119,4.1523,4.1113,4.1285,BRL
2019-10-22,4.1294,4.132,4.0609,4.0817,BRL
2019-10-23,4.0807,4.0926,4.0281,4.0337,BRL
2019-10-24,4.0368,4.0458,3.9986,4.0401,BRL
2019-10-25,4.0421,4.0421,3.9914,4.0029,BRL
2019-10-28,4.0028,4.0098,3.9724,3.9902,BRL
2019-10-29,3.9912,4.0053,3.9835,3.998,BRL
2019-10-30,3.999,4.0323,3.9815,3.9895,BRL
2019-10-31,3.9926,4.0379,3.9638,4.0174,BRL
2019-11-01,4.0173,4.0211,3.9692,3.9897,BRL
2019-11-04,3.9895,4.02,3.975,4.0152,BRL
2019-11-05,4.0123,4.0243,3.9831,3.9935,BRL
2019-11-06,3.9935,4.0904,3.9754,4.0834,BRL
2019-11-07,4.084,4.1035,4.042,4.1004,BRL
2019-11-08,4.1146,4.1709,4.1081,4.1633,BRL
2019-11-11,4.1679,4.1717,4.1355,4.1516,BRL
2019-11-12,4.1529,4.1879,4.1427,4.1675,BRL
2019-11-13,4.1693,4.1904,4.1635,4.1702,BRL
2019-11-14,4.1698,4.1993,4.1627,4.1949,BRL
2019-11-15,4.1958,4.1962,4.1958,4.1957,BRL
2019-11-18,4.1785,4.2197,4.1697,4.2177,BRL
2019-11-19,4.2055,4.2197,4.1859,4.1942,BRL
2019-11-20,4.1933,4.198,4.1933,4.1955,BRL
2019-11-21,4.1951,4.2244,4.183,4.193,BRL
2019-11-22,4.194,4.2013,4.1724,4.1962,BRL
2019-11-25,4.1989,4.2313,4.1874,4.2266,BRL
2019-11-26,4.2269,4.2778,4.2269,4.233,BRL
2019-11-27,4.2295,4.2714,4.2265,4.2636,BRL
2019-11-28,4.2641,4.2659,4.1901,4.19,BRL
2019-11-29,4.1894,4.246,4.183,4.2364,BRL
2019-12-02,4.2362,4.2541,4.2079,4.223,BRL
2019-12-03,4.2236,4.2245,4.185,4.2063,BRL
2019-12-04,4.2054,4.2109,4.1827,4.2077,BRL
2019-12-05,4.2077,4.2238,4.1765,4.1856,BRL
2019-12-06,4.186,4.1951,4.134,4.1411,BRL
2019-12-09,4.1415,4.1613,4.1239,4.1422,BRL
2019-12-10,4.1427,4.1517,4.1327,4.1467,BRL
2019-12-11,4.1463,4.1467,4.1076,4.1238,BRL
2019-12-12,4.1242,4.1316,4.0817,4.0905,BRL
2019-12-13,4.092,4.1185,4.0752,4.108,BRL
2019-12-16,4.1105,4.1105,4.0547,4.0628,BRL
2019-12-17,4.0632,4.0785,4.0506,4.0716,BRL
2019-12-18,4.0684,4.0767,4.0462,4.063,BRL
2019-12-19,4.0634,4.0706,4.0509,4.0694,BRL
2019-12-20,4.0704,4.1026,4.058,4.1022,BRL
2019-12-23,4.102,4.102,4.0574,4.0833,BRL
2019-12-24,4.0838,4.0838,4.0838,4.0833,BRL
2019-12-25,4.0833,4.0833,4.0833,4.0833,BRL
2019-12-26,4.0825,4.0825,4.0457,4.0557,BRL
2019-12-27,4.0566,4.062,4.0347,4.0456,BRL
2019-12-30,4.049,4.049,4.0084,4.0191,BRL
2019-12-31,4.0197,4.0198,4.0194,4.019,BRL
2020-01-01,4.019,4.019,4.019,4.019,BRL
2020-01-02,4.0197,4.0413,4.0038,4.026,BRL
2020-01-03,4.0251,4.072,4.0251,4.0669,BRL
2020-01-06,4.0567,4.0746,4.0463,4.0616,BRL
2020-01-07,4.062,4.0928,4.0549,4.0676,BRL
2020-01-08,4.0676,4.0787,4.0399,4.0647,BRL
2020-01-09,4.0645,4.0935,4.0575,4.0925,BRL
2020-01-10,4.0936,4.1051,4.0615,4.096,BRL
2020-01-13,4.0907,4.1469,4.0885,4.1466,BRL
2020-01-14,4.1474,4.1618,4.1214,4.1326,BRL
2020-01-15,4.1323,4.1862,4.131,4.1753,BRL
2020-01-16,4.1756,4.2012,4.1593,4.1847,BRL
2020-01-17,4.1851,4.1936,4.1588,4.1616,BRL
2020-01-20,4.1658,4.1922,4.1629,4.1898,BRL
2020-01-21,4.1895,4.2178,4.183,4.2123,BRL
2020-01-22,4.202,4.2058,4.1724,4.1826,BRL
2020-01-23,4.1832,4.1907,4.1554,4.1703,BRL
2020-01-24,4.1707,4.1918,4.165,4.1814,BRL
2020-01-27,4.1842,4.2318,4.1797,4.2074,BRL
2020-01-28,4.2112,4.2169,4.1867,4.1943,BRL
2020-01-29,4.1948,4.2326,4.1814,4.2303,BRL
2020-01-30,4.2304,4.2727,4.2303,4.243,BRL
2020-01-31,4.2438,4.2905,4.2438,4.282,BRL
2020-02-03,4.2816,4.2828,4.2294,4.2476,BRL
2020-02-04,4.248,4.2625,4.2232,4.2545,BRL
2020-02-05,4.2552,4.2614,4.2263,4.2353,BRL
2020-02-06,4.2357,4.2862,4.2086,4.2822,BRL
2020-02-07,4.2825,4.3241,4.2794,4.3203,BRL
2020-02-10,4.321,4.3293,4.304,4.3248,BRL
2020-02-11,4.3252,4.3412,4.2969,4.3316,BRL
2020-02-12,4.3319,4.3558,4.3232,4.3548,BRL
2020-02-13,4.3553,4.3835,4.3081,4.3498,BRL
2020-02-14,4.3504,4.3504,4.2906,4.2974,BRL
2020-02-17,4.3003,4.332,4.2969,4.327,BRL
2020-02-18,4.328,4.3645,4.3252,4.3557,BRL
2020-02-19,4.3564,4.3779,4.3562,4.3649,BRL
2020-02-20,4.3653,4.3985,4.358,4.3933,BRL
2020-02-21,4.3939,4.4069,4.3712,4.3895,BRL
2020-02-24,4.3884,4.3884,4.3883,4.3878,BRL
2020-02-25,4.3883,4.3888,4.3879,4.3878,BRL
2020-02-26,4.3884,4.4553,4.388,4.4502,BRL
2020-02-27,4.4497,4.5021,4.4471,4.4861,BRL
2020-02-28,4.507,4.5144,4.4642,4.4733,BRL
2020-03-02,4.4948,4.5069,4.469,4.474,BRL
2020-03-03,4.4744,4.5184,4.4521,4.5144,BRL
2020-03-04,4.514,4.5881,4.5026,4.5847,BRL
2020-03-05,4.5993,4.6671,4.5844,4.6073,BRL
2020-03-06,4.6358,4.672,4.6108,4.6269,BRL
2020-03-09,4.76,4.7943,4.7052,4.7231,BRL
2020-03-10,4.6742,4.6874,4.6345,4.6425,BRL
2020-03-11,4.64,4.8284,4.64,4.8136,BRL
2020-03-12,4.8149,5.0284,4.7501,4.791,BRL
2020-03-13,4.7095,4.881,4.6424,4.858,BRL
2020-03-16,4.86,5.069,4.86,5.0002,BRL
2020-03-17,5.0358,5.0873,4.9594,5.0084,BRL
2020-03-18,5.0103,5.255,5.0074,5.1064,BRL
2020-03-19,5.1098,5.214,5.0682,5.0957,BRL
2020-03-20,5.0011,5.0662,4.982,5.0627,BRL
2020-03-23,5.0628,5.1479,5.005,5.1444,BRL
2020-03-24,5.1432,5.1432,5.0412,5.0983,BRL
2020-03-25,5.0995,5.1109,4.9722,5.0353,BRL
2020-03-26,5.0349,5.066,4.9733,5.0212,BRL
2020-03-27,5.0235,5.1282,5.0235,5.0997,BRL
2020-03-30,5.118,5.196,5.1128,5.1936,BRL
2020-03-31,5.1881,5.215,5.1679,5.2046,BRL
2020-04-01,5.2253,5.2747,5.221,5.2493,BRL
2020-04-02,5.2486,5.285,5.222,5.2533,BRL
2020-04-03,5.2566,5.3541,5.2556,5.3506,BRL
2020-04-06,5.2999,5.3114,5.2236,5.2863,BRL
2020-04-07,5.2817,5.2868,5.1819,5.2214,BRL
2020-04-08,5.2237,5.2489,5.1113,5.1233,BRL
2020-04-09,5.126,5.1534,5.0488,5.107,BRL
2020-04-10,5.1068,5.1068,5.1068,5.1063,BRL
2020-04-13,5.1219,5.2089,5.1038,5.1994,BRL
2020-04-14,5.1812,5.2123,5.1485,5.1621,BRL
2020-04-15,5.2227,5.2684,5.2157,5.2367,BRL
2020-04-16,5.2335,5.2683,5.2006,5.2333,BRL
2020-04-17,5.2341,5.2761,5.2067,5.2363,BRL
2020-04-20,5.2864,5.3202,5.2642,5.3168,BRL
2020-04-21,5.3172,5.3176,5.3167,5.3163,BRL
2020-04-22,5.3185,5.4643,5.3028,5.458,BRL
2020-04-23,5.4558,5.5566,5.4009,5.5335,BRL
2020-04-24,5.5339,5.7484,5.5339,5.5907,BRL
2020-04-27,5.5427,5.726,5.5345,5.6526,BRL
2020-04-28,5.6085,5.6221,5.471,5.4999,BRL
2020-04-29,5.502,5.5281,5.334,5.3348,BRL
2020-04-30,5.3346,5.4876,5.3306,5.4858,BRL
2020-05-01,5.4861,5.4861,5.4861,5.4856,BRL
2020-05-04,5.6141,5.6144,5.5187,5.545,BRL
2020-05-05,5.5424,5.6044,5.4818,5.5783,BRL
2020-05-06,5.5749,5.7235,5.5749,5.714,BRL
2020-05-07,5.7158,5.877,5.7158,5.8307,BRL
2020-05-08,5.8123,5.8286,5.7178,5.7319,BRL
2020-05-11,5.7826,5.8405,5.7651,5.818,BRL
2020-05-12,5.819,5.895,5.742,5.8856,BRL
2020-05-13,5.8863,5.944,5.8176,5.8852,BRL
2020-05-14,5.9249,5.9718,5.8022,5.8115,BRL
2020-05-15,5.811,5.8735,5.759,5.8554,BRL
2020-05-18,5.8565,5.8565,5.6942,5.719,BRL
2020-05-19,5.7192,5.7687,5.682,5.754,BRL
2020-05-20,5.7559,5.7573,5.6694,5.6925,BRL
2020-05-21,5.6925,5.7062,5.5473,5.5507,BRL
2020-05-22,5.5536,5.6256,5.5229,5.5338,BRL
2020-05-25,5.4943,5.5301,5.4321,5.4461,BRL
2020-05-26,5.4432,5.4432,5.334,5.345,BRL
2020-05-27,5.3417,5.361,5.2692,5.2733,BRL
2020-05-28,5.2743,5.4114,5.2743,5.4045,BRL
2020-05-29,5.4049,5.463,5.3189,5.3361,BRL
2020-06-01,5.334,5.4196,5.31,5.3633,BRL
2020-06-02,5.3672,5.37,5.1989,5.2014,BRL
2020-06-03,5.2006,5.211,5.0159,5.0622,BRL
2020-06-04,5.0624,5.1418,5.0244,5.119,BRL
2020-06-05,5.1187,5.1197,4.9328,4.9585,BRL
2020-06-08,4.962,4.9773,4.8175,4.823,BRL
2020-06-09,4.823,4.9359,4.823,4.8992,BRL
2020-06-10,4.9,4.9789,4.838,4.9732,BRL
2020-06-11,4.974,4.9765,4.974,4.976,BRL
2020-06-12,4.9774,5.1119,4.9765,5.0505,BRL
2020-06-15,5.1314,5.2261,5.0786,5.1557,BRL
2020-06-16,5.1173,5.2549,5.0478,5.243,BRL
2020-06-17,5.2446,5.2715,5.1814,5.2286,BRL
2020-06-18,5.2291,5.3884,5.2277,5.3776,BRL
2020-06-19,5.378,5.3821,5.2881,5.3105,BRL
2020-06-22,5.2904,5.2968,5.1973,5.2524,BRL
2020-06-23,5.2524,5.2537,5.1336,5.1542,BRL
2020-06-24,5.1525,5.3549,5.1525,5.3467,BRL
2020-06-25,5.3476,5.3803,5.2663,5.3561,BRL
2020-06-26,5.3607,5.4931,5.3607,5.484,BRL
2020-06-29,5.4847,5.4847,5.3893,5.4034,BRL
2020-06-30,5.4004,5.5082,5.4004,5.4661,BRL
2020-07-01,5.466,5.4763,5.2985,5.3174,BRL
2020-07-02,5.3185,5.3752,5.2655,5.3596,BRL
2020-07-03,5.3523,5.3807,5.3047,5.3158,BRL
2020-07-06,5.315,5.3592,5.2609,5.3562,BRL
2020-07-07,5.356,5.4017,5.288,5.379,BRL
2020-07-08,5.384,5.3942,5.3178,5.3422,BRL
2020-07-09,5.345,5.3789,5.245,5.3413,BRL
2020-07-10,5.339,5.3946,5.3129,5.3238,BRL
2020-07-13,5.313,5.4098,5.3105,5.404,BRL
2020-07-14,5.4032,5.4543,5.3306,5.3674,BRL
